,componente,ano_faixa,unidade_tematica,objeto_conhecimento,habilidades,eixo,campo_atuacao,praticas_linguagem,cod_hab,descricao_cod
979,Língua Portuguesa,7º,,"Reconstrução do contexto de produção, circulação e recepção de textos
Caracterização do campo jornalístico e relação entre os gêneros em circulação, mídias e práticas da cultura digital","(EF07LP02) Comparar notícias e reportagens sobre um mesmo fato divulgadas em diferentes mídias, analisando as especificidades das mídias, os processos de (re)elaboração dos textos e a convergência das mídias em notícias ou reportagens multissemióticas.",,Campo jornalístico/midiático,Leitura,EF07LP02,"Comparar notícias e reportagens sobre um mesmo fato divulgadas em diferentes mídias, analisando as especificidades das mídias, os processos de (re)elaboração dos textos e a convergência das mídias em notícias ou reportagens multissemióticas."
980,Língua Portuguesa,7º,,Léxico/morfologia,"(EF07LP03) Formar, com base em palavras primitivas, palavras derivadas com os prefixos e sufixos mais produtivos no português.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP03,"Formar, com base em palavras primitivas, palavras derivadas com os prefixos e sufixos mais produtivos no português."
981,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP04) Reconhecer, em textos, o verbo como o núcleo das orações.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP04,"Reconhecer, em textos, o verbo como o núcleo das orações."
982,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP05) Identificar, em orações de textos lidos ou de produção própria, verbos de predicação completa e incompleta: intransitivos e transitivos.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP05,"Identificar, em orações de textos lidos ou de produção própria, verbos de predicação completa e incompleta: intransitivos e transitivos."
983,Língua Portuguesa,7º,,Morfossintaxe,(EF07LP06) Empregar as regras básicas de concordância nominal e verbal em situações comunicativas e na produção de textos.,,Todos os campos de atuação,Análise linguística/semiótica,EF07LP06,Empregar as regras básicas de concordância nominal e verbal em situações comunicativas e na produção de textos.
984,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP07) Identificar, em textos lidos ou de produção própria, a estrutura básica da oração: sujeito, predicado, complemento (objetos direto e indireto).",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP07,"Identificar, em textos lidos ou de produção própria, a estrutura básica da oração: sujeito, predicado, complemento (objetos direto e indireto)."
985,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP08) Identificar, em textos lidos ou de produção própria, adjetivos que ampliam o sentido do substantivo sujeito ou complemento verbal.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP08,"Identificar, em textos lidos ou de produção própria, adjetivos que ampliam o sentido do substantivo sujeito ou complemento verbal."
986,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP09) Identificar, em textos lidos ou de produção própria, advérbios e locuções adverbiais que ampliam o sentido do verbo núcleo da oração.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP09,"Identificar, em textos lidos ou de produção própria, advérbios e locuções adverbiais que ampliam o sentido do verbo núcleo da oração."
987,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP10) Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: modos e tempos verbais, concordância nominal e verbal, pontuação etc.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP10,"Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: modos e tempos verbais, concordância nominal e verbal, pontuação etc."
988,Língua Portuguesa,7º,,Morfossintaxe,"(EF07LP11) Identificar, em textos lidos ou de produção própria, períodos compostos nos quais duas orações são conectadas por vírgula, ou por conjunções que expressem soma de sentido (conjunção “e”) ou oposição de sentidos (conjunções “mas”, “porém”).",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP11,"Identificar, em textos lidos ou de produção própria, períodos compostos nos quais duas orações são conectadas por vírgula, ou por conjunções que expressem soma de sentido (conjunção “e”) ou oposição de sentidos (conjunções “mas”, “porém”)."
989,Língua Portuguesa,7º,,Semântica Coesão,"(EF07LP12) Reconhecer recursos de coesão referencial: substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos).",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP12,"Reconhecer recursos de coesão referencial: substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos)."
990,Língua Portuguesa,7º,,Coesão,"(EF07LP13) Estabelecer relações entre partes do texto, identificando substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos), que contribuem para a continuidade do texto.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP13,"Estabelecer relações entre partes do texto, identificando substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos), que contribuem para a continuidade do texto."
991,Língua Portuguesa,7º,,Modalização,"(EF07LP14) Identificar, em textos, os efeitos de sentido do uso de estratégias de modalização e argumentatividade.",,Todos os campos de atuação,Análise linguística/semiótica,EF07LP14,"Identificar, em textos, os efeitos de sentido do uso de estratégias de modalização e argumentatividade."
992,Língua Portuguesa,8º,,"Reconstrução do contexto de produção, circulação e recepção de textos
Caracterização do campo jornalístico e relação entre os gêneros em circulação, mídias e práticas da cultura digital","(EF08LP01) Identificar e comparar as várias editorias de jornais impressos e digitais e de sites noticiosos, de forma a refletir sobre os tipos de fato que são noticiados e comentados, as escolhas sobre o que noticiar e o que não noticiar e o destaque/enfoque dado e a fidedignidade da informação.",,Campo jornalístico/midiático,Leitura,EF08LP01,"Identificar e comparar as várias editorias de jornais impressos e digitais e de sites noticiosos, de forma a refletir sobre os tipos de fato que são noticiados e comentados, as escolhas sobre o que noticiar e o que não noticiar e o destaque/enfoque dado e a fidedignidade da informação."
993,Língua Portuguesa,8º,,Relação entre textos,"(EF08LP02) Justificar diferenças ou semelhanças no tratamento dado a uma mesma informação veiculada em textos diferentes, consultando sites e serviços de checadores de fatos.",,Campo jornalístico/midiático,Leitura,EF08LP02,"Justificar diferenças ou semelhanças no tratamento dado a uma mesma informação veiculada em textos diferentes, consultando sites e serviços de checadores de fatos."
994,Língua Portuguesa,8º,,Textualização de textos argumentativos e apreciativos,"(EF08LP03) Produzir artigos de opinião, tendo em vista o contexto de produção dado, a defesa de um ponto de vista, utilizando argumentos e contra-argumentos e articuladores de coesão que marquem relações de oposição, contraste, exemplificação, ênfase.",,Campo jornalístico/midiático,Produção de textos,EF08LP03,"Produzir artigos de opinião, tendo em vista o contexto de produção dado, a defesa de um ponto de vista, utilizando argumentos e contra-argumentos e articuladores de coesão que marquem relações de oposição, contraste, exemplificação, ênfase."
995,Língua Portuguesa,8º,,Fono-ortografia,"(EF08LP04) Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: ortografia, regências e concordâncias nominal e verbal, modos e tempos verbais, pontuação etc.",,Todos os campos de atuação,Análise linguística/semiótica,EF08LP04,"Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: ortografia, regências e concordâncias nominal e verbal, modos e tempos verbais, pontuação etc."
996,Língua Portuguesa,8º,,Léxico/morfologia,"(EF08LP05) Analisar processos de formação de palavras por composição (aglutinação e justaposição), apropriando-se de regras básicas de uso do hífen em palavras compostas.",,Todos os campos de atuação,Análise linguística/ semiótica,EF08LP05,"Analisar processos de formação de palavras por composição (aglutinação e justaposição), apropriando-se de regras básicas de uso do hífen em palavras compostas."
997,Língua Portuguesa,8º,,Morfossintaxe,"(EF08LP06) Identificar, em textos lidos ou de produção própria, os termos constitutivos da oração (sujeito e seus modificadores, verbo e seus complementos e modificadores).",,Todos os campos de atuação,Análise linguística/semiótica,EF08LP06,"Identificar, em textos lidos ou de produção própria, os termos constitutivos da oração (sujeito e seus modificadores, verbo e seus complementos e modificadores)."
